Price,log_return,volume_zscore,momentum,parkinson_vol,rsi,ma_cross,state,regime,realized_vol,base_exposure,raw_position,position,strategy_gross_ret,turnover,trans_cost,strategy_net_ret,bah_ret,strategy_cum,bah_cum,close,regime_smooth
2010-06-04,-0.035769394677261,0.4341658782574324,-0.0072441705621461,0.2286655881244769,35.32592365003045,-4.039262030138316,2,Bear,0.330181619677398,0.4542954273062098,0.6,0.6,-0.0214616368063566,0.0,0.0,-0.0214616368063566,-0.035769394677261,0.9037703955400952,0.8762307781366481,80.04832458496094,Bear
2010-06-07,-0.01252891165549,-0.8057014127804382,-0.0072241653852745,0.2174572200718585,33.32025919709281,-4.103528674933274,2,Bear,0.3290904564440491,0.4558017319031629,0.6,0.6,-0.007517346993294,0.0,0.0,-0.007517346993294,-0.01252891165549,0.8969764398745539,0.8652525601275528,79.05166625976562,Bear
2010-06-08,0.0106550429939694,0.3145385795894155,-0.0016998070254628,0.2195289371809225,38.41210319112631,-4.351264987011418,2,Bear,0.2866715330796622,0.5232469313872088,0.6,0.6,0.0063930257963816,0.0,0.0,0.0063930257963816,0.0106550429939694,0.9027108333934186,0.8744718633563541,79.89842987060547,Bear
2010-06-09,-0.0053604407569515,-0.7131398893380031,-0.0079131339449618,0.2214152908988157,38.52024180537754,-4.588579617745638,2,Bear,0.2866430049593446,0.5232990074928741,0.6,0.6,-0.0032162644541709,0.0,0.0,-0.0032162644541709,-0.0053604407569515,0.8998074766275804,0.8697843087392113,79.47128295898438,Bear
2010-06-10,0.028812749256711,-0.1825023965889853,-0.0028382420440377,0.2288278141074199,53.38950646179593,-4.812465942066395,2,Bear,0.3036689164872505,0.4939590187074603,0.6,0.6,0.0172876495540266,0.0,0.0,0.0172876495540266,0.028812749256711,0.9153630329496112,0.8948451859343358,81.79439544677734,Bear
2010-06-11,0.0048439615803246,-1.4047299574073575,0.0052844564569722,0.2287182071078992,51.25497840077896,-4.965769679165929,2,Bear,0.303212584711048,0.4947024218765367,0.6,0.6,0.0029063769481947,0.0,0.0,0.0029063769481947,0.0048439615803246,0.9180234229678056,0.8991797816353402,82.19157409667969,Bear
2010-06-14,-0.0015514628824921,-1.3347255646664409,0.0074799554892052,0.2265068196009236,54.18989726636095,-5.019313482856871,2,Bear,0.297652631262706,0.5039431345312418,0.6,0.6,-0.0009308777294952,0.0,0.0,-0.0009308777294952,-0.0015514628824921,0.9171688554082096,0.8977847375794457,82.06416320800781,Bear
2010-06-15,0.0224828767974107,-0.9114105148807428,0.009845620411355,0.2238485316265503,58.7593494262869,-4.992337164390146,2,Bear,0.3100322336895357,0.4838206602420864,0.6,0.6,0.0134897260784464,0.0,0.0,0.0134897260784464,0.0224828767974107,0.9295412120353488,0.9179695212250402,83.93009948730469,Bear
2010-06-16,-0.0003573871744025,-1.0465040981255234,0.0108463247298108,0.2169488774699455,60.300997032417456,-4.894018857701719,2,Bear,0.3063023272202881,0.4897122439821432,0.6,0.6,-0.0002144323046415,0.0,0.0,-0.0002144323046415,-0.0003573871744025,0.9293418883709929,0.9176414506916618,83.900146484375,Bear
2010-06-17,0.0016067393510824,-0.4780865599766166,0.0054049755885263,0.2134078557789718,53.47776177312611,-4.773919326362497,2,Bear,0.3056557549496873,0.4907481621757485,0.6,0.6,0.0009640436106494,0.0,0.0,0.0009640436106494,0.0016067393510824,0.9302378144805856,0.9191158613206724,84.03501892089844,Bear
2010-06-18,0.0010835369796159,-1.4487704840094555,0.0046529562051765,0.2085656585019351,57.784906789872366,-4.458656749926939,2,Bear,0.2693953141296067,0.556802557923612,0.6,0.6,0.0006501221877695,0.0,0.0,0.0006501221877695,0.0010835369796159,0.9308425827236818,0.920111757344965,84.12615966796875,Bear
2010-06-21,-0.0028684281673306,-0.9693022626949094,0.004389502223356,0.1980712319955203,62.930251162679625,-4.207086300102957,2,Bear,0.265869005844197,0.5641876138352965,0.6,0.6,-0.0017210569003984,0.0,0.0,-0.0017210569003984,-0.0028684281673306,0.9292405496735006,0.9174724828631046,83.88517761230469,Bear
2010-06-22,-0.0166531546224724,-0.5280386009882339,-0.0034378123752685,0.2007744319456323,49.2586829474632,-3.9401543187990753,2,Bear,0.2688313044152979,0.5579707330820219,0.6,0.6,-0.0099918927734834,0.0,0.0,-0.0099918927734834,-0.0166531546224724,0.91995567774039,0.9021936717441216,82.49974822998047,Bear
2010-06-23,-0.0031078744638002,-0.1995782255169376,-0.003987877069719,0.1905503327838608,47.01089746596205,-3.684865637355684,2,Bear,0.2692452423565836,0.5571129082434915,0.6,0.6,-0.0018647246782801,0.0,0.0,-0.0018647246782801,-0.0031078744638002,0.9182402136851836,0.8993897670703058,82.2437973022461,Bear
2010-06-24,-0.0167097216717813,0.1226652000375715,-0.0076511298576971,0.1864288788606405,53.97025781027166,-3.4260606698872467,2,Bear,0.2754757222388498,0.544512593635904,0.6,0.6,-0.0100258330030688,0.0,0.0,-0.0100258330030688,-0.0167097216717813,0.909034090646074,0.8843612143881127,80.88092041015625,Bear
2010-06-25,0.0041804438271583,-0.3801093565051169,-0.0070317895253117,0.1851648841219644,61.03066244450258,-3.3107510755876204,2,Bear,0.247872368868611,0.6051501451519594,0.6,0.6,0.002508266296295,0.0,0.0,0.002508266296295,0.0041804438271583,0.9113141902178246,0.8880582367677797,81.21976470947266,Bear
2010-06-28,-0.0031562741921082,-1.49378622617455,-0.0070894180588792,0.1830647326523782,55.76684020421429,-3.1757240497946766,2,Bear,0.2442753561312584,0.614061125017455,0.6,0.6,-0.0018937645152649,0.0,0.0,-0.0018937645152649,-0.0031562741921082,0.9095883757421328,0.8852552814739805,80.96377563476562,Bear
2010-06-29,-0.031361937464486,1.884761090839828,-0.0100310331814864,0.1932643264521132,45.54676996204003,-3.0413747575660297,2,Bear,0.2617768518003426,0.5730071202567792,0.6,0.6,-0.0188171624786916,0.0,0.0,-0.0188171624786916,-0.031361937464486,0.8924725034870639,0.8574919606962875,78.4640121459961,Bear
2010-06-30,-0.0095458187976793,0.3989530297199236,-0.0113186989125301,0.1896517386731273,29.05923672739816,-3.039603060609418,2,Bear,0.242699487029349,0.6180482778765037,0.6,0.6,-0.0057274912786076,0.0,0.0,-0.0057274912786076,-0.0095458187976793,0.8873608750069446,0.849306497819014,77.71858978271484,Bear
2010-07-01,-0.0044665464829726,1.7216439473035738,-0.0088699639696034,0.1938251040564172,25.10913021309058,-3.071252292499307,2,Bear,0.2414969285136285,0.6211259121315696,0.6,0.6,-0.0026799278897835,0.0,0.0,-0.0026799278897835,-0.0044665464829726,0.8849828118497107,0.8455130308682147,77.37224578857422,Bear
2010-07-02,-0.0054643465384133,-0.4262411227440515,-0.0107989944117177,0.1890853929744129,24.368490733581,-2.937918340427855,2,Bear,0.2096249722787396,0.7155636008888486,0.6,0.6,-0.0032786079230479,0.0,0.0,-0.0032786079230479,-0.0054643465384133,0.8820813001910189,0.8408928546648067,76.95059967041016,Bear
2010-07-06,0.0065341496921891,-0.0272955924607916,-0.0088607024093757,0.1909554894882838,12.414527340622286,-2.7115712048966865,2,Bear,0.2078071496848274,0.7218230952471983,0.6,0.6,0.0039204898153135,0.0,0.0,0.0039204898153135,0.0065341496921891,0.8855394909446964,0.8463873744522787,77.45509338378906,Bear
2010-07-07,0.0310104557376961,0.0071896779991205,0.0036135996561858,0.197071191970777,31.831297466361303,-2.4532246689862656,2,Bear,0.2338987464592844,0.6413031376639335,0.6,0.6,0.0186062734426176,0.0,0.0,0.0186062734426176,0.0310104557376961,0.90201608085745,0.8726342326646761,79.89458465576172,Bear
2010-07-08,0.0098471353022448,-0.7093754934707033,0.0074921077152242,0.1916593665554382,35.65871672544907,-2.1894611273115703,0,Chop,0.2355020193588119,0.6369372135678351,0.6369372135678351,0.6,0.0059082811813469,0.0,0.0,0.0059082811813469,0.0098471353022448,0.9073454454932524,0.8812271800230959,80.68518829345703,Bear
2010-07-09,0.0074373656909282,-1.6623024946673617,0.009872932563658,0.1817760273350452,38.356971147076,-2.026909378810615,0,Chop,0.2128635142658827,0.7046768936297773,0.7046768936297773,0.6369372135678351,0.0047371349794648,0.036937213567835,7.387442713567017e-06,0.0047297475367512,0.0074373656909282,0.9116369603790566,0.8877811888177132,81.28754425048828,Chop
2010-07-12,0.0006480787313509,-1.6870388899980706,0.0110954970162568,0.1802513377885949,39.39789602426265,-1.859463230280239,0,Chop,0.2120353056108448,0.7074293574264457,0.7074293574264457,0.7046768936297773,0.0004566861072358,0.0677396800619422,1.354793601238844e-05,0.0004431381712234,0.0006480787313509,0.9120409415144988,0.8883565409242794,81.34026336669922,Chop
2010-07-13,0.0149759517734868,-0.3969542915037685,0.0127836851938476,0.1785904239186526,50.28623624619861,-1.675014211687396,0,Chop,0.2189721237572775,0.6850187020438703,0.6850187020438703,0.7074293574264457,0.0105944279399672,0.0027524637966684,5.504927593336983e-07,0.0105938774472078,0.0149759517734868,0.9217029914757394,0.901660525638823,82.56755065917969,Chop
2010-07-14,-9.133911209340858e-05,-0.7941920963870934,0.0065634766061768,0.1759866380921489,51.363541556319824,-1.5760002085144504,0,Chop,0.2027061802835427,0.7399873047293476,0.7399873047293476,0.6850187020438703,-6.256900001206632e-05,0.0224106553825754,4.482131076515095e-06,-6.705113108858142e-05,-9.133911209340858e-05,0.9216411902476332,0.9015781687670016,82.56001281738281,Chop
2010-07-15,0.0002737158687873,-0.0592129173728689,0.0046488056677202,0.1783080103185394,58.296773809568094,-1.5248076890130655,1,Chop,0.2027377810886473,0.7398719626630043,0.7398719626630043,0.7399873047293476,0.0002025462680055,0.0549686026854773,1.0993720537095465e-05,0.0001915525474684,0.0002737158687873,0.9218177329654772,0.9018249450187452,82.58260345458984,Chop
2010-07-16,-0.0279209064709924,0.7066604322707237,-0.0024228903549698,0.184863487387968,46.26322848597088,-1.5782572279340317,1,Chop,0.2240757879727129,0.6694163673688225,0.6694163673688225,0.7398719626630043,-0.0206578958700233,0.0001153420663433,2.30684132686676e-08,-0.0206579189384366,-0.0279209064709924,0.9027748969618627,0.8766451750756691,80.30873107910156,Chop
2010-07-19,0.0058890953840481,-0.7981895187450685,-0.001374698633371,0.1864258214256576,49.27192181529201,-1.689690909111446,1,Chop,0.225672638836386,0.6646796030455019,0.6646796030455019,0.6694163673688225,0.003942256839078,0.0704555952941817,1.4091119058836355e-05,0.0039281657200192,0.0058890953840481,0.9063211463650024,0.8818078221296554,80.78308868408203,Chop
2010-07-20,0.0110304628228729,0.2848703802025535,-0.0021638131157905,0.1887321978596807,64.87802156909405,-1.7836063374765718,1,Chop,0.2303305405382557,0.6512379975728249,0.6512379975728249,0.6646796030455019,0.0073317236505153,0.0047367643233205,9.473528646641194e-07,0.0073307762976507,0.0110304628228729,0.9129651839428344,0.8915345705285751,81.67906188964844,Chop
2010-07-21,-0.0130831206869567,0.3635552376889795,-0.0047621493341791,0.1887983091706457,63.03321599762904,-1.7442551463959195,1,Chop,0.2275123910541588,0.6593047495346872,0.6593047495346872,0.6512379975728249,-0.0085202253181773,0.013441605472677,2.6883210945354064e-06,-0.0085229136392718,-0.0130831206869567,0.9051840605244276,0.8798705161457555,80.61741638183594,Chop
2010-07-22,0.0220765852509448,0.5049598442319464,-0.0004015755490003,0.1889951540221328,70.05989876913854,-1.6282535778605858,1,Chop,0.241760776818136,0.6204480394801062,0.6204480394801062,0.6593047495346872,0.0145551975094553,0.0080667519618623,1.6133503923724702e-06,0.0145535841590629,0.0220765852509448,0.9183577329287124,0.8992950526052401,82.41695404052734,Chop
2010-07-23,0.0086412874799673,-0.2786288360113837,0.006910868492972,0.1887347981962837,74.01990865663112,-1.3726609393662226,1,Chop,0.2350286560153456,0.6382200474745773,0.6382200474745773,0.6204480394801062,0.0053614698755297,0.038856710054581,7.771342010916204e-06,0.0053536985335188,0.0086412874799673,0.9232743433767384,0.9070661196841144,83.13224792480469,Chop
2010-07-26,0.0103622783839844,-0.806200454062907,0.0078053983732826,0.1877624493358467,74.72963807950762,-1.1316711525639622,1,Chop,0.2370240346846125,0.6328472139949524,0.6328472139949524,0.6382200474745773,0.0066134138021713,0.017772007994471,3.5544015988942198e-06,0.0066098594005724,0.0103622783839844,0.9293770569746144,0.9164653913289618,83.99813842773438,Chop
2010-07-27,-9.005522185033014e-05,-0.5336565917431736,0.0055814412391544,0.187661046145046,68.96794894895531,-0.9131746785436377,1,Chop,0.2364431140189541,0.6344020658938515,0.6344020658938515,0.6328472139949524,-5.699119625367879e-05,0.0053728334796249,1.0745666959249831e-06,-5.806576294960378e-05,-9.005522185033014e-05,0.9293230919867332,0.9163828588348276,83.9906005859375,Chop
2010-07-28,-0.0064751061047512,-1.134371362634807,0.0069029784779428,0.1713084113240206,63.09784180987097,-0.5601177820246315,1,Chop,0.2044357438144692,0.7337268777035825,0.7337268777035825,0.6344020658938515,-0.004107820689736,0.0015548518988991,3.109703797798291e-07,-0.0041081316601158,-0.0064751061047512,0.9255053103700656,0.9104491825912968,83.44849395751953,Chop
2010-07-29,-0.0048845433244516,-0.0911129558748959,0.0015108277338047,0.1726826430038945,58.47274206492206,-0.204423573061504,1,Chop,0.2012626837169633,0.7452946429500349,0.7452946429500349,0.7337268777035825,-0.0035839207224577,0.0993248118097309,1.9864962361946197e-05,-0.0036037856848197,-0.0048845433244516,0.9221699875813292,0.906002054114218,83.04190063476562,Chop
2010-07-30,-0.0001812763528129,0.0698826326732563,-0.0002537329638232,0.1695005078602214,58.17517773090225,0.1603898439018363,1,Chop,0.1996341202185888,0.7513745638058158,0.7513745638058158,0.7452946429500349,-0.000135104294645,0.0115677652464524,2.3135530492904845e-06,-0.0001374178476943,-0.0001812763528129,0.9220432649664276,0.905837817366207,83.02684783935547,Chop
2010-08-02,0.0223301252083072,-0.6266199264408374,0.0021397589380475,0.1674410391485176,60.64552227899512,0.5419490809367354,1,Chop,0.2072647134300827,0.7237121916104643,0.7237121916104643,0.7513745638058158,0.0167782880881211,0.0060799208557809,1.2159841711561814e-06,0.0167770721039499,0.0223301252083072,0.9375124513057308,0.9260652892464142,84.90164184570312,Chop
2010-08-03,-0.004800647771483,-1.4299713702631731,0.0011976803329452,0.1602864014201503,58.51566093545929,0.9060364225684132,1,Chop,0.2099788211241381,0.714357758544234,0.714357758544234,0.7237121916104643,-0.0034742873198498,0.0276623721953515,5.532474439070301e-06,-0.0034798197942889,-0.004800647771483,0.9342500769202848,0.9216195759793456,84.49507904052734,Chop
2010-08-04,0.0066609028424125,-1.055593407250395,0.0038249314569385,0.1473438633701846,60.40486582450473,1.1148650837229543,1,Chop,0.1853143745002045,0.8094353198695574,0.8094353198695574,0.714357758544234,0.0047582676243867,0.0093544330662302,1.870886613246059e-06,0.0047563967377735,0.0066609028424125,0.9386937409384132,0.9277583944326094,85.05977630615234,Chop
2010-08-05,-0.0010629501503363,-1.3115813935266527,0.0045892272069108,0.1456259313770584,73.97376286426513,1.2736632021786345,1,Chop,0.1841138020552694,0.8147134996156953,0.8147134996156953,0.8094353198695574,-0.0008603893949428,0.0950775613253234,1.9015512265064684e-05,-0.0008794049072079,-0.0010629501503363,0.9378682490562664,0.9267722335077716,84.96942138671875,Chop
2010-08-06,-0.0040843470764799,0.7544716295151852,0.003808633742114,0.1475534898721743,70.01593107721283,1.3707004201157562,1,Chop,0.1846295409325534,0.8124377022352892,0.8124377022352892,0.8147134996156953,-0.003327572700324,0.0052781797461378,1.0556359492275736e-06,-0.0033286283362733,-0.0040843470764799,0.9347464342267666,0.9229869740452812,84.62309265136719,Chop
2010-08-09,0.0053243308812511,-1.8384489966059072,0.0004075380391078,0.1468703290634366,68.55986716294306,1.547363087974554,1,Chop,0.1849177383808472,0.8111715042235026,0.8111715042235026,0.8124377022352892,0.004325687147104,0.002275797380406,4.551594760812128e-07,0.0043252319876279,0.0053243308812511,0.9387894294044054,0.927901262094183,85.07482147216797,Chop
